open,high,low,close,volume
0.06266,0.06269,0.06245,0.06257,1556832.0
0.06256,0.06262,0.06214,0.06216,4669064.0
0.06217,0.06271,0.0621,0.06237,6227892.0
0.06238,0.0624,0.06193,0.06198,1620780.0
0.06197,0.06221,0.06157,0.06159,2593882.0
0.06159,0.06168,0.05977,0.05993,10557962.0
0.05994,0.06072,0.05924,0.06003,20609373.0
0.06007,0.0601,0.05868,0.05884,9062493.0
0.05887,0.05928,0.05825,0.05837,11711282.0
0.05838,0.05886,0.05792,0.058,4798480.0
0.05799,0.05886,0.05772,0.05816,4233278.0
0.05818,0.0595,0.05805,0.05947,7373373.0
0.05948,0.05985,0.05923,0.05948,5648325.0
0.05948,0.05985,0.05919,0.05958,3096581.0
0.05959,0.05991,0.05946,0.05967,4418057.0
0.05969,0.0598,0.05922,0.05967,3224234.0
0.05967,0.05997,0.05949,0.05982,5018920.0
0.05984,0.05984,0.05939,0.05957,1805893.0
0.05955,0.05965,0.05919,0.05925,1988196.0
0.05925,0.0598,0.05923,0.05956,2356411.0
0.05955,0.05969,0.05932,0.05949,2867265.0
0.05951,0.05954,0.05845,0.05864,4743138.0
0.05867,0.05927,0.05828,0.05892,3641652.0
0.05893,0.05913,0.05869,0.05902,3323233.0
0.05901,0.05906,0.05869,0.05903,1933165.0
0.05904,0.05926,0.05897,0.05913,1627792.0
0.05912,0.05936,0.05903,0.05931,2051428.0
0.05932,0.05943,0.05899,0.059,2921270.0
0.059,0.05902,0.05689,0.05717,13460816.0
0.05718,0.05719,0.05608,0.05635,11481878.0
0.05638,0.05657,0.05514,0.05529,19245550.0
0.05523,0.05547,0.05367,0.05508,29861592.0
0.05509,0.05609,0.05453,0.05599,12156320.0
0.05597,0.05718,0.05549,0.05678,8877490.0
0.05677,0.05734,0.05608,0.05657,6228019.0
0.05658,0.05662,0.05615,0.05642,4036528.0
0.05644,0.05726,0.05617,0.05648,15182113.0
0.05647,0.05649,0.05539,0.05557,5847520.0
0.05558,0.0561,0.0524,0.05329,36298358.0
0.05327,0.0534,0.04744,0.05027,107054058.0
0.0503,0.05128,0.04902,0.05111,43940193.0
0.0511,0.05116,0.0499,0.0502,21505130.0
0.0502,0.05138,0.05002,0.05034,16710163.0
0.05037,0.05089,0.04847,0.04973,48254867.0
0.04972,0.05008,0.04524,0.04917,117964526.0
0.04917,0.05201,0.04881,0.05136,57012213.0
0.05136,0.05145,0.05006,0.0504,25611769.0
0.05041,0.05127,0.05006,0.05082,22495149.0
0.05083,0.05085,0.04878,0.04931,28188539.0
0.04933,0.04961,0.04772,0.04946,40566231.0
0.04944,0.05008,0.04789,0.04832,48632276.0
0.04832,0.05199,0.0476,0.05188,58980114.0
0.05189,0.054,0.05186,0.05345,55654988.0
0.05346,0.05459,0.0529,0.05421,21625756.0
0.05421,0.05504,0.05361,0.05364,24028193.0
0.05365,0.05438,0.05339,0.05379,15660596.0
0.0538,0.05392,0.05199,0.05203,13204038.0
0.05202,0.05282,0.05167,0.05246,17956426.0
0.05248,0.05318,0.05238,0.0528,9238695.0
0.0528,0.05371,0.05232,0.05283,10391746.0
0.05286,0.05368,0.05276,0.05342,5466707.0
0.05342,0.05393,0.05272,0.05278,6497539.0
0.05277,0.05532,0.05266,0.0553,15759812.0
0.0553,0.05595,0.05474,0.05498,11814493.0
0.05494,0.05529,0.05463,0.05509,6223333.0
0.05507,0.05519,0.05469,0.05483,5924757.0
0.05483,0.05514,0.05448,0.05507,7029851.0
0.05504,0.05567,0.05475,0.05561,9053306.0
0.05559,0.05598,0.05529,0.05578,7381421.0
0.05579,0.05612,0.0554,0.056,6375035.0
0.05599,0.05604,0.05406,0.05458,11668908.0
0.05456,0.0546,0.05399,0.05441,7290898.0
0.05443,0.05458,0.0538,0.05402,4604162.0
0.054,0.05463,0.0538,0.05413,6819442.0
0.0541,0.05444,0.05363,0.0538,14863123.0
0.0538,0.0543,0.05314,0.05389,14483900.0
0.05389,0.05565,0.05387,0.05514,25274382.0
0.05516,0.05545,0.05442,0.05502,7770710.0
0.05502,0.05562,0.05476,0.05516,5886919.0
0.05515,0.05526,0.05441,0.05441,5338548.0
0.05441,0.05522,0.05434,0.05474,4368375.0
